ein,ntmaj10
251898665,HU
251898783,ED
251898851,HU
251899070,ED
251899447,HU
251899882,EN
251900044,HU
251900115,HU
251900152,EN
251900202,HU
251900318,HU
251900338,HU
251900793,ED
251905629,HU
251911305,AR
251914623,HU
251915107,HU
251915609,HU
251915857,HE
251918215,HU
251919243,EN
251920965,EN
251921732,HE
251923011,HU
251923266,HU
251923466,ED
251924993,HU
252025379,HU
256000199,ED
256000890,AR
256000917,HU
256001137,ED
256001470,ED
256001492,ED
256001614,HU
256002122,HU
256002596,ED
256002687,HE
256002833,ED
256002983,ED
256003626,ED
256003746,AR
256004192,ED
256004246,HU
256005313,HE
256008938,HE
256009089,ED
256010517,ED
256010954,ED
256011064,ED
256011151,ED
256011296,ED
256011442,ED
256012456,ED
256012886,ED
256018836,EN
256018929,ED
256020762,HE
256025326,ED
256026235,ED
256027584,ED
256029212,AR
256030362,ED
256035548,HU
256035849,HE
256035995,AR
256036088,HU
256036173,HU
256036907,HU
256037065,HE
256037470,HU
256037583,HU
256037631,HU
256037657,HU
256037675,HU
256037770,AR
256037927,AR
256038733,ED
256039041,HE
256039305,HU
256040505,HE
256040654,ED
256040906,HU
256040922,HU
256041437,HU
256042451,HU
256048595,HU
256048614,EN
256048804,HE
256049035,AR
256049977,HU
256050034,HU
256050040,HE
256050096,HU
256050141,AR
256050420,HU
256051082,ED
256051241,HU
256051250,EN
256051543,AR
256052134,HU
256053243,HU
256053336,HU
256053795,HU
256053807,ED
256054525,ED
256055747,HU
256055944,HU
256056040,HU
256056371,AR
256056559,AR
256056795,HE
256057229,HU
256057352,HU
256057356,HU
256057776,AR
256057815,AR
256058409,AR
256058478,HU
256058560,AR
256059123,AR
256059188,HU
256059962,HU
256060314,AR
256061722,HE
256061910,HU
256063041,AR
256063049,HU
256063052,ED
256063116,HE
256063358,HE
256063742,HU
256064055,HU
256064063,HE
256064108,AR
256064154,AR
256064186,ED
256064192,AR
256064235,EN
256064341,HU
256064355,HE
256064403,HU
256064576,HU
256064651,HU
256064749,HU
256064784,ED
256064788,HU
256064790,AR
256064814,HE
256064993,HU
256065058,AR
256065079,AR
256065235,HE
256065236,ED
256065241,HU
256065898,AR
256065902,AR
256065910,AR
256065912,HU
256066193,ED
256066271,ED
256066879,ED
256066887,ED
256066985,ED
256066995,EN
256067055,HU
256067058,AR
256067328,HE
256067332,HU
256067339,HE
256067614,AR
256067624,ED
256067677,AR
256068246,HU
256068388,ED
256069122,HU
256069770,HU
256070403,ED
256070408,HU
256070411,AR
256070416,HU
256070426,HU
256070444,ED
256070816,AR
256070821,ED
256071436,ED
256071449,EN
256071584,HU
256071637,ED
256072331,HU
256073690,HU
256074422,HU
256074463,HU
256074707,HU
256076439,AR
256076573,AR
256076644,HU
256076646,ED
256076672,ED
256076694,ED
256076729,HE
256078781,AR
256078799,ED
256078805,HU
256079157,AR
256079622,HU
256082082,HE
256082280,HU
256084049,ED
256084074,ED
256084075,ED
256084084,HE
256084090,HU
256084251,HU
256085318,HU
256085548,AR
256085617,AR
256085634,ED
256087074,ED
256088376,AR
256089501,EN
256089507,HU
256089906,ED
256090919,HU
256090926,HU
256094749,HU
256103607,HU
256117328,HE
256131572,HU
256134897,HU
256134986,ED
256148492,ED
256186551,HU
256191026,HE
256204221,HU
256206096,HU
256207075,HU
256254136,ED
256255722,HE
256287066,HU
256287116,ED
256287406,ED
256333828,HE
256370299,ED
256374165,EN
256415200,HU
256440350,EN
256452447,HU
256481964,HE
256493965,EN
256508224,ED
256536662,EN
256541169,HU
256585072,HE
256613664,ED
256628495,HU
256634951,EN
256646514,EN
256647775,ED
256650995,HE
256652443,EN
256667813,AR
256678968,ED
256690388,AR
256715126,AR
256726831,ED
256821967,HE
256825757,ED
256843851,ED
257053233,HU
257213570,HE
257431684,AR
260001533,ED
260001796,HU
260005282,HE
260008529,HU
260008542,HU
260009185,EN
260010580,HU
260010594,AR
260011148,AR
260013353,ED
260014488,EN
260020545,HU
260021170,EN
260024183,EN
260031599,AR
260033926,HE
260035312,HU
260035882,HU
260037715,HU
260038377,ED
260038920,AR
260039316,AR
260039920,HU
260040672,HE
260043932,HU
260046569,HU
260052834,ED
260053157,HE
260058225,HU
260058593,EN
260060754,ED
260068227,HU
260070086,ED
260074486,HU
260082834,ED
260085446,AR
260091366,HU
260092086,ED
260092591,ED
260093440,AR
260099669,ED
260100302,EN
260105380,HU
260109038,HU
260109273,HU
260109818,HU
260113443,HE
260113749,HU
260114229,HU
260117232,HE
260121751,ED
260123246,EN
260125828,ED
260126774,HU
260127159,ED
260127210,AR
260130669,AR
260131511,HU
260132359,EN
260133918,HE
260141642,ED
260145723,HU
260146359,HU
260148284,HU
260150254,HU
260152070,EN
260152588,HU
260153330,AR
260156456,ED
260157586,HE
260163239,EN
260163694,HU
260164113,ED
260166271,HE
260167639,EN
260168185,HU
260172077,HU
260174983,ED
260175787,HU
260177198,HU
260177367,ED
260179313,HU
260182168,HU
260184296,AR
260192605,HE
260196507,HU
260196936,HU
260201527,HU
260202360,HU
260203872,HU
260207980,ED
260212839,HU
260213036,HE
260214066,HE
260214249,HU
260217222,HU
260219455,HU
260219824,EN
260223221,HU
260223476,HE
260230092,HU
260233858,HU
260233873,HE
260236434,ED
260239043,HU
260239674,HU
260241320,HU
260244504,AR
260244737,HE
260244797,HU
260245763,EN
260249755,HE
260254277,ED
260254800,AR
260255029,HU
260256758,ED
260270809,HE
260270995,HU
260274211,HE
260274675,ED
260274998,HE
260275096,HU
260277297,ED
260278016,ED
260283021,HE
260283856,EN
260290259,HE
260292184,ED
260298805,AR
260299496,AR
260299505,ED
260303394,HE
260307053,HE
260307123,AR
260308131,HU
260314896,EN
260315132,ED
260317197,HU
260317911,AR
260317958,HE
260318478,ED
260322786,HU
260325940,ED
260326515,AR
260336294,HE
260337599,HU
260338131,ED
260341311,ED
260342152,ED
260344607,ED
260346943,HU
260347154,EN
260347261,AR
260349203,HU
260349215,ED
260351180,HE
260353071,ED
260361731,HE
260363509,HU
260364875,AR
260370751,ED
260373733,HU
260375918,HU
260376891,HE
260385674,AR
260385709,HE
260392596,HU
260394444,AR
260398362,ED
260401381,AR
260402498,HU
260408476,ED
260410003,HU
260410988,AR
260412489,HU
260412566,ED
260416020,ED
260416333,HU
260423197,HU
260427900,EN
260428687,AR
260432871,ED
260435285,ED
260436499,AR
260437751,ED
260438560,ED
260438799,ED
260443184,HE
260447525,EN
260448548,HU
260452137,HU
260454410,HE
260454671,EN
260458717,ED
260462696,HU
260463440,HU
260464372,AR
260466209,ED
260466490,HU
260468107,AR
260472019,HU
260473239,HU
260473833,HU
260492846,AR
260493240,HU
260496747,HE
260497302,AR
260499498,HE
260499881,ED
260500130,ED
260500951,ED
260501902,HU
260504792,HU
260506911,HU
260508942,HU
260512829,ED
260513416,EN
260517415,HU
260522373,EN
260522818,HE
260523239,AR
260530374,EN
260530474,HU
260530903,HU
260532251,HU
260533667,AR
260540872,HU
260544821,EN
260546551,HU
260547305,HU
260549905,AR
260550862,HU
260557920,HU
260558403,ED
260563754,AR
260564377,HU
260564557,ED
260566262,HU
260569063,HE
260572473,HE
260573831,ED
260578396,HU
260581164,HE
260581424,HE
260581595,HE
260583302,ED
260585694,HE
260590383,HU
260590421,HE
260591341,HE
260593495,AR
260593686,HE
260594308,HU
260603731,HU
260606062,ED
260606756,ED
260612180,EN
260614138,HU
260618906,HU
260619302,HU
260621264,ED
260621466,ED
260622238,HU
260625297,HE
260627803,ED
260631265,AR
260631510,ED
260633120,HE
260637101,HU
260642617,ED
260643434,ED
260645142,HU
260645764,HU
260647646,AR
260649709,AR
260653597,HE
260657654,ED
260658034,AR
260659600,ED
260665343,HE
260668143,HU
260670130,HU
260672736,HU
260679687,HU
260682105,HU
260685070,ED
260686827,HU
260689500,AR
260689618,HE
260692382,HE
260697116,ED
260698189,HU
260699998,EN
260700237,EN
260704026,HE
260705597,HU
260708216,ED
260708928,AR
260709403,AR
260711636,HU
260711965,ED
260714060,HU
260720630,AR
260735655,HE
260737594,HU
260738193,EN
260738763,HU
260740633,ED
260741030,ED
260742493,EN
260744323,HU
260746741,HU
260749959,ED
260750032,HU
260752262,HU
260756910,HU
260757871,HE
260760001,HU
260760126,ED
260764755,HE
260765074,ED
260769291,HU
260769950,ED
260773199,HU
260779888,HE
260781172,EN
260782731,HU
260792594,ED
260795802,HU
260798030,EN
260798550,EN
260798553,EN
260800470,ED
260802143,HE
260810519,ED
260811766,ED
260812311,HU
260812693,HE
260812968,HE
260815638,ED
260819262,HU
260819755,HU
260825754,HU
260829621,HU
260830190,ED
260830577,HU
260835004,HE
260835929,EN
260837352,HU
260838283,ED
260840010,HU
260840036,AR
260842526,ED
260842743,EN
260844235,HU
260845747,HE
260847804,AR
260850439,EN
260851054,HU
260854149,AR
260854395,EN
260857746,HU
260863697,HU
260872598,AR
260875940,HE
260879518,HE
260887623,HU
260889630,ED
260890327,AR
260891125,HU
260897519,HU
260898212,ED
260898815,HU
260899587,HE
260900519,HU
260900829,ED
261075463,AR
261075823,EN
261075933,HU
261078933,AR
261079598,ED
261083089,HU
261093848,HE
261098158,HU
261098565,HU
261102244,HU
261105104,HU
261106070,HE
261107513,ED
261107530,HE
261118580,ED
261121346,ED
261122124,ED
261131987,HU
261132409,ED
261134318,HE
261138723,HU
261139318,HU
261142391,HE
261145359,HU
261147552,HE
261147863,HU
261150220,HE
261151519,HU
261158826,HE
261160960,HU
261163435,HU
261164409,ED
261164919,ED
261168036,HU
261175402,HE
261176053,AR
261176618,ED
261178955,HU
261182196,HU
261183118,HU
261186514,HU
261186610,HU
261188049,HU
261189327,ED
261189996,HU
261190051,HE
261192752,HU
261193445,HU
261196055,AR
261205193,ED
261205804,ED
261205953,AR
261214430,HE
261215347,HE
261222985,HE
261224167,AR
261224239,ED
261229577,HU
261230151,ED
261239135,AR
261240113,AR
261257388,ED
261259040,HU
261263774,ED
261265282,HE
261267736,EN
261270031,AR
261270154,HU
261272459,HE
261273152,AR
261276382,ED
261280701,HE
261283894,HU
261284371,ED
261287295,ED
261292723,ED
261294144,HU
261294581,HU
261297642,ED
261299868,HE
261301577,ED
261305844,HU
261305846,HE
261308231,ED
261308515,AR
261308817,HU
261312265,HU
261312282,HE
261313073,AR
261314256,HU
261315605,ED
261315733,HU
261317121,AR
261318022,HU
261321646,ED
261323882,ED
261324335,HU
261324824,ED
261326183,HU
261328957,HU
261330190,HU
261331493,HU
261333263,HU
261336211,HE
261336665,HE
261338113,EN
261338481,ED
261340210,EN
261345753,HU
261351880,HU
261353412,HU
261355115,HU
261356049,HU
261359321,ED
261359425,HE
261361221,HU
261365151,HU
261366523,HU
261369321,HU
261370605,EN
261370696,HU
261373615,HE
261375981,ED
261377157,ED
261379488,HU
261380270,ED
261388409,HE
261393800,HE
261394729,EN
261397423,ED
261397827,HE
261399527,ED
261400653,HU
261401953,ED
261403515,ED
261403833,AR
261407388,HU
261409147,HU
261409553,HE
261410096,HU
261413610,ED
261415275,AR
261416681,ED
261422215,AR
261422536,HU
261423188,HU
261424697,EN
261428098,HU
261429053,HE
261433863,HU
261439365,ED
261441638,ED
261447759,EN
261449322,ED
261454616,HE
261457089,HU
261458377,ED
261460373,HU
261465005,HE
261467655,HE
261470517,EN
261470636,ED
261472911,ED
261475819,AR
261476460,HE
261481737,HE
261485070,HU
261493052,HU
261498947,ED
261499191,ED
261503451,HU
261503667,HU
261505522,HU
261506903,HE
261507126,ED
261507288,AR
261511084,ED
261514747,HU
261514872,HU
261517766,HU
261518043,HE
261520948,ED
261521862,HU
261523521,HU
261527626,HU
261528599,HU
261530694,HU
261539112,AR
261540398,AR
261540827,HU
261543883,HE
261546452,AR
261546565,AR
261547942,HU
261556332,HU
261559709,HU
261564847,HU
261570682,ED
261570948,AR
261571815,HU
261571855,HU
261572949,ED
261575091,HU
261575705,EN
261578489,ED
261584123,HU
261586719,HU
261590898,HU
261594926,EN
261599249,HU
261600305,AR
261601592,ED
261603586,HU
261608282,EN
261608623,EN
261613016,AR
261616498,HE
261616736,HU
261622554,HU
261629251,HE
261631009,HU
261632113,EN
261634765,HU
261636997,HE
261638324,EN
261639906,HU
261642543,HU
261648379,AR
261654009,ED
261654652,HU
261654936,AR
261655671,HU
261660327,HU
261662587,HU
261663944,EN
261667674,EN
261668939,HE
261670097,ED
261672580,HU
261674673,EN
261676671,EN
261676956,ED
261677962,ED
261678481,HU
261678598,EN
261680742,ED
261681188,AR
261682107,EN
261683587,HU
261684171,HU
261687705,EN
261691195,HE
261691517,HU
261693260,AR
261694626,HU
261696594,HU
261699000,HE
261700201,AR
261704829,AR
261705088,HU
261705105,HU
261705340,ED
261705576,ED
261715304,EN
261718867,ED
261719840,AR
261722535,HU
261726938,HE
261727429,AR
261729584,HE
261736842,HU
261737168,HU
261739566,HU
261739698,HU
261739701,HU
261745583,HU
261749621,AR
261750083,HU
261754485,EN
261759674,HU
261759996,ED
261760234,HE
261761790,ED
261764502,HE
261768689,ED
261770899,HU
261774352,HU
261774863,HU
261778407,HU
261782425,HU
261782515,HU
261782547,HU
261785321,ED
261789891,HU
261790100,HE
261791304,HU
261795416,HU
261796093,EN
261799878,EN
261805981,AR
261808421,ED
261823088,AR
261823094,ED
261825747,EN
261826111,HU
261826650,HU
261833473,EN
261834521,ED
261835742,HU
261837490,HU
261837719,HU
261838895,ED
261841557,HE
261843270,ED
261844669,HU
261845990,HU
261860785,HU
261861300,AR
261864127,AR
261868919,HU
261878271,ED
261880111,AR
261882045,EN
261885956,HE
261887505,HE
261890529,HE
261891246,EN
261893185,HU
261893195,HU
261904931,ED
261912577,AR
261917235,AR
261922162,EN
261922270,HE
261932147,HU
261933051,HE
261940826,HE
261944015,HU
261944053,HU
261945859,ED
261947456,HU
261947708,HU
261948166,AR
261950683,AR
261951381,HU
261952128,AR
261952263,HU
261956028,HU
261956252,HU
261956352,HE
261960677,AR
261960804,HU
261962366,HE
261963825,AR
261964383,HU
261964575,HU
261968933,HU
261970045,HU
261970577,ED
261971379,HU
261973303,HE
261974079,HU
261976988,ED
261984125,HU
261984499,HU
261986027,HU
261990050,ED
261990556,ED
261990934,HU
261991158,AR
261999591,HU
261999613,ED
262004951,ED
262010074,ED
262014631,HU
262017367,AR
262019037,ED
262023346,ED
262027210,HE
262029890,HU
262031100,HU
262037001,EN
262037728,AR
262038393,HU
262039575,HU
262043573,HU
262045479,ED
262045920,AR
262058439,ED
262059154,AR
262059241,HE
262061732,HE
262073815,ED
262080907,HU
262082305,HU
262083208,HU
262088009,HU
262090520,EN
262090910,HU
262092306,AR
262093724,HU
262096089,HE
262102262,AR
262109809,HE
262111185,ED
262111313,HU
262111968,ED
262112963,HU
262113448,HE
262114871,HU
262114941,HU
262115280,EN
262119081,HE
262120676,HU
262121051,AR
262121281,ED
262125139,HE
262129548,ED
262133132,ED
262133143,HU
262133833,ED
262134244,HU
262139629,HE
262140292,HU
262150260,HU
262155870,HU
262166103,HU
262166222,HU
262167082,HU
262169175,AR
262172156,EN
262174290,HU
262175393,HU
262176924,HU
262178796,HU
262188491,HE
262190358,ED
262194077,HU
262198402,HU
262200111,ED
262202513,HE
262204976,ED
262210297,HU
262212927,EN
262219136,ED
262221180,HE
262222476,HU
262230200,HU
262231326,HU
262241648,HE
262241687,ED
262243859,HU
262252480,HE
262263099,AR
262263242,HE
262263601,HE
262265311,HU
262271377,HU
262280375,HU
262282657,AR
262287105,HU
262290024,HE
262291191,HU
262296724,HE
262300034,AR
262301599,HU
262309727,AR
262311226,HU
262311492,HE
262312994,HU
262320528,HE
262325815,HU
262327371,HU
262329969,HE
262331044,HU
262334683,HU
262334800,HU
262340212,ED
262340484,ED
262341322,ED
262341687,HU
262342631,EN
262344000,ED
262344669,HU
262344901,AR
262345478,ED
262345798,AR
262346625,HE
262347545,ED
262348038,HU
262348351,HE
262350471,ED
262351780,HU
262355617,ED
262356784,AR
262356829,AR
262359058,AR
262361654,HE
262362245,HU
262363984,ED
262364963,ED
262371941,EN
262373936,HU
262376452,ED
262380919,HU
262381518,HE
262395340,AR
262400380,HU
262400442,AR
262402464,ED
262415363,HU
262416282,HU
262418607,HE
262420324,ED
262425518,ED
262429576,HU
262432116,HU
262432726,HE
262434085,HU
262437942,ED
262442529,ED
262446313,HU
262446632,HU
262447235,ED
262447534,ED
262447881,ED
262451933,HE
262454620,ED
262458012,HU
262464242,HU
262465886,HU
262467101,HU
262467556,HU
262472348,EN
262473355,HU
262473503,ED
262474374,EN
262480303,ED
262484037,ED
262486482,HE
262486915,ED
262488508,HU
262489177,ED
262501435,ED
262511543,HU
262523634,HU
262524046,HU
262526676,ED
262527712,HE
262529169,HU
262532578,HU
262533178,AR
262533337,EN
262533356,ED
262537930,EN
262538933,HU
262540692,ED
262544800,ED
262546011,HU
262546873,EN
262553376,HU
262553494,ED
262557961,HU
262562268,ED
262563702,HU
262566975,HU
262568918,HU
262569598,HU
262570688,AR
262576699,ED
262582015,HU
262583129,HU
262588234,ED
262591544,ED
262591876,HU
262592428,HE
262593436,HU
262595058,AR
262600204,HU
262600257,HU
262600477,HU
262603943,ED
262606198,HU
262610073,HU
262612870,HE
262616020,ED
262616046,HE
262618932,HE
262619763,EN
262623472,EN
262623498,HU
262624652,HU
262627355,HU
262631368,HU
262633315,AR
262633727,EN
262639482,HU
262641711,HU
262642727,HU
262645771,ED
262649280,HU
262650539,HU
262652529,HU
262652958,HE
262655192,HE
262657044,HU
262658686,HU
262660920,ED
262661943,ED
262662271,HU
262662800,ED
262666641,AR
262669878,ED
262670099,HU
262670110,ED
262672687,ED
262673541,ED
262674300,ED
262674922,HU
262677987,HU
262678112,EN
262679217,HU
262680653,HE
262686531,HE
262689231,HU
262689248,ED
262690264,HU
262698385,EN
262699400,ED
262699577,HE
262704843,HU
262706266,HU
262707238,AR
262707961,AR
262710178,HU
262717959,HU
262717988,HE
262718831,HU
262719996,AR
262721099,ED
262727680,HU
262729390,HU
262731034,ED
262736856,AR
262738978,ED
262738990,HU
262739331,HU
262744661,HU
262746160,ED
262751588,HU
262752633,ED
262752731,HE
262752866,HU
262756584,HU
262760047,AR
262763757,ED
262765752,HU
262770632,HE
262773991,HU
262783032,ED
262784408,AR
262784508,EN
262785233,EN
262794473,ED
262797556,HU
262798036,HU
262799507,HE
262800072,HU
262805650,HU
262811507,HU
262812575,HU
262813466,AR
262816744,ED
262816836,HU
262819620,HU
262820054,HE
262824109,HE
262829331,HU
262829648,EN
262830786,ED
262832216,HU
262836752,ED
262839053,AR
262840749,ED
262843799,HU
262847292,AR
262851129,HE
262858965,HU
262861669,ED
262866357,ED
262873507,ED
262876263,HE
262879002,HU
262881965,HE
262884054,HU
262890967,HU
262890978,ED
262892013,ED
262896424,HU
262902189,HE
262905182,HU
262906094,HU
262906176,HU
262908565,AR
262909125,ED
262912669,HE
262914891,AR
262919036,HE
262919857,AR
262920511,HU
262925539,HU
262927529,ED
262928066,HU
262930369,EN
262935232,ED
262935471,HU
262940704,ED
262944658,HE
262945694,HE
262949637,HU
262951372,EN
262951843,HE
262955594,AR
262957048,HU
262958110,HU
262962163,ED
262963233,HU
262965438,ED
262968749,AR
262970828,EN
262976184,HE
262976517,ED
262978161,AR
262982081,HU
262985185,EN
262986304,HU
262987539,AR
262989478,HU
262990543,HE
262992721,ED
262993564,HU
262994486,AR
262994912,AR
262996567,HU
263001212,ED
263001385,HE
263002366,AR
263003451,HU
263009024,HU
263012020,ED
263019520,HU
263021483,HU
263022809,HE
263023092,HE
263024156,EN
263027379,HE
263032418,HU
263033600,HE
263038406,HE
263043165,HU
263053338,HU
263054213,HU
263054573,AR
263056654,HU
263070543,AR
263073016,HU
263073146,HU
263073898,HU
263074756,HU
263075204,ED
263081914,ED
263082594,ED
263087688,HU
263089669,HE
263089811,HU
263090620,HU
263090660,ED
263091864,ED
263092321,HU
263100066,ED
263102016,AR
263104079,AR
263108438,HU
263109955,HU
263110186,HU
263113641,HU
263118358,AR
263120543,HU
263121515,HE
263122582,HU
263127967,ED
263128590,HU
263129398,EN
263131535,AR
263134240,HU
263138802,HU
263139696,EN
263141625,ED
263148264,HU
263149278,HU
263154157,HU
263154337,HE
263155475,EN
263156640,HU
263158950,HU
263160297,HU
263160863,HU
263162437,AR
263164409,HE
263173002,HU
263175958,AR
263176893,HU
263178790,HU
263179623,AR
263181947,ED
263184124,ED
